Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2016-07-01,1533.60,Capital Expenditure,Bancroft Amenities Ltd,,
2016-07-01,9539.76,Capital Expenditure,Chris Bramall Ltd,,
2016-07-01,750.00,Children's Services,Chris Dennison Consulting Ltd,,
2016-07-01,548.33,Sustainable Regeneration,Circuit Electrical Testing Limited,,
2016-07-01,4472.53,Children's Services,Coram Baaf,,
2016-07-01,1000.00,"Community, Health & Social Care",Covalent Software Ltd,,
2016-07-01,915.60,Sustainable Regeneration,Door Repair Service  Ltd,,
2016-07-01,6666.67,"Community, Health & Social Care",Gmw Mental Health Foundation Trust,,
2016-07-01,750.00,Environment and Community Health,Gullivers Truck Hire Ltd,,
2016-07-01,56202.78,Capital Expenditure,Hays Recruitment,,
2016-07-01,7196.62,Corporate Business,Ingenitech Ltd,,
2016-07-01,7196.62,Corporate Business,Ingenitech Ltd,,
2016-07-01,38779.56,Capital Expenditure,John Turner Construction Group Ltd,,
2016-07-01,582.60,Capital Expenditure,Lambert Smith Hampton,,
2016-07-01,720.00,Children's Services,Leylands City Farm,,
2016-07-01,1200.00,Children's Services,Mable Therapy Ltd,,
2016-07-01,520.00,Corporate Business,Mount Chapel Church,,
2016-07-01,554.40,Environment and Community Health,Northgate Vehicle Hire (Nw) Ltd,,
2016-07-01,712.80,Environment and Community Health,Northgate Vehicle Hire (Nw) Ltd,,
2016-07-01,606.64,Children's Services,Online Ergonomics Limited,,
2016-07-01,844.80,Corporate Business,Opal Envelopes,,
2016-07-01,3925.99,Capital Expenditure,Portakabin Limited,,
2016-07-01,1188.00,Children's Services,Quality Teachers,,
2016-07-01,528.00,Sustainable Regeneration,R H Smith Engineering Ltd,,
2016-07-01,595.80,Sustainable Regeneration,R H Smith Engineering Ltd,,
2016-07-01,648.00,Sustainable Regeneration,R H Smith Engineering Ltd,,
2016-07-01,557.18,Children's Services,Randstad Education Limited,,
2016-07-01,3238.92,Children's Services,Randstad Education Limited,,
2016-07-01,17767.29,Capital Expenditure,Rosslee Construction,,
2016-07-01,1909.39,Sustainable Regeneration,Salix Homes Limited,,
2016-07-01,9762.93,Sustainable Regeneration,Salix Homes Limited,,
2016-07-01,34488.70,Sustainable Regeneration,Salix Homes Limited,,
2016-07-01,45769.62,Sustainable Regeneration,Salix Homes Limited,,
2016-07-01,307641.99,Sustainable Regeneration,Salix Homes Limited,,
2016-07-01,8969.89,Environment and Community Health,Salt Union Ltd,,
2016-07-01,2000.00,Children's Services,The Ethical Education Enterprise,,
2016-07-04,1800.00,Corporate Business,Bacs Payment Schemes Ltd,,
2016-07-04,531.39,Environment and Community Health,Brake Bros Ltd,,
2016-07-04,595.00,Children's Services,Brighter Futures,,
2016-07-04,600.00,Children's Services,Churches Fire And Security Limited,,
2016-07-04,600.00,Corporate Business,Ciia,,
2016-07-04,1181.95,Children's Services,Eccles Special High Schools Co Ltd,,
2016-07-04,609.70,Children's Services,Eccles Special High Schools Co Ltd,,
2016-07-04,255223.07,Children's Services,Eccles Special High Schools Co Ltd,,
2016-07-04,558.00,Environment and Community Health,Enterprise Flex E-Rent,,
2016-07-04,654.96,Sustainable Regeneration,Firemark Limited,,
2016-07-04,2000.00,Corporate Business,Fp Teleset Data Group,,
2016-07-04,2430.00,Children's Services,Intraquest Training Ltd,,
2016-07-04,690.00,Children's Services,Manchester City Council,,
2016-07-04,855.00,Children's Services,Marmion (Taxis),,
2016-07-04,624.00,Capital Expenditure,One51 Es Lastics Uk Ltd T/A Mgb Pla,,
2016-07-04,2599.80,Children's Services,Redacted Data,,
2016-07-04,2622.15,Children's Services,Redacted Data,,
2016-07-04,877.68,Children's Services,Rm Education Plc,,
2016-07-04,1398.00,Sustainable Regeneration,Road Safety Gb North West,,
2016-07-04,22774.00,Corporate Business,Salford Community Leisure Ltd,,
2016-07-04,12000.00,Sustainable Regeneration,Salix Homes Limited,,
2016-07-04,133413.72,Sustainable Regeneration,Salix Homes Limited,,
2016-07-04,1470.00,Children's Services,Smiths Blinds Ltd,,
2016-07-04,2373.90,Children's Services,Spw Consultancy Ltd,,
2016-07-04,2330.22,Children's Services,The Fostering Network (Nfca),,
2016-07-05,2400.00,"Community, Health & Social Care",Alere Ltd,,
2016-07-05,2544.50,Children's Services,Barnardos North West,,
2016-07-05,644.20,Environment and Community Health,Brake Bros Ltd,,
2016-07-05,717.36,Environment and Community Health,Brake Bros Ltd,,
2016-07-05,702.00,Sustainable Regeneration,Burgess Security Systems Ltd,,
2016-07-05,894.00,Sustainable Regeneration,Burgess Security Systems Ltd,,
2016-07-05,585.42,Sustainable Regeneration,Churches Fire And Security Limited,,
2016-07-05,43200.00,Corporate Business,Civica Uk Ltd,,
2016-07-05,58260.00,Corporate Business,Civica Uk Ltd,,
2016-07-05,2052.00,Sustainable Regeneration,Click Fire & Security Ltd,,
2016-07-05,1170.00,Corporate Business,Connaught Hotel,,
2016-07-05,896.63,Environment and Community Health,Creamline Dairies,,
2016-07-05,1502.94,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,526.70,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,1190.66,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,556.80,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,684.00,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,705.60,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,897.60,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,1016.40,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,3782.40,Sustainable Regeneration,Door Repair Service Ltd,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,652.50,Environment and Community Health,Dvla Vehicle Tax,,
2016-07-05,6400.56,Sustainable Regeneration,Ecg Facilities Services Ltd,,
2016-07-05,526.76,Corporate Business,Equita Limited,,
2016-07-05,677.76,Corporate Business,Experian Ltd,,
2016-07-05,1499.40,Children's Services,G Jones Builders,,
2016-07-05,509.46,Sustainable Regeneration,G Jones Builders,,
2016-07-05,690.00,Sustainable Regeneration,G Jones Builders,,
2016-07-05,761.92,Sustainable Regeneration,G Jones Builders,,
2016-07-05,566.81,Sustainable Regeneration,G Jones Ltd,,
2016-07-05,804.00,Sustainable Regeneration,G Jones Ltd,,
2016-07-05,1218.00,Sustainable Regeneration,G Jones Ltd,,
2016-07-05,535.57,Children's Services,J Fletcher Engineers Ltd,,
2016-07-05,739.20,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2016-07-05,5434.61,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2016-07-05,1876.51,Corporate Business,Jacobs,,
2016-07-05,600.00,Sustainable Regeneration,JMW Sols,,
2016-07-05,1129.54,Environment and Community Health,Killgerm Chemicals Ltd,,
2016-07-05,2405.00,Children's Services,Lancashire County Council,,
2016-07-05,3661.00,Corporate Business,Mit Technologies Ltd,,
2016-07-05,6000.00,Corporate Business,Northgate Public Services (Uk) Ltd,,
2016-07-05,1000.00,"Community, Health & Social Care",Paypal,,
2016-07-05,1399.55,"Community, Health & Social Care",Paypal,,
2016-07-05,750.00,Sustainable Regeneration,Paypoint Plc,,
2016-07-05,1106.95,Sustainable Regeneration,Prs For Music,,
2016-07-05,1957.91,Environment and Community Health,Quayside Bakery,,
2016-07-05,2610.00,Children's Services,Raise The Youth,,
2016-07-05,2850.00,Children's Services,Randstad Education Limited,,
2016-07-05,599.00,Corporate Business,Redacted Data,,
2016-07-05,1183.32,Children's Services,Redacted Data,,
2016-07-05,4077.00,Children's Services,Redacted Data,,
2016-07-05,860.00,Environment and Community Health,Redacted Data,,
2016-07-05,1454.40,Children's Services,Rm Education Plc,,
2016-07-05,12609.77,Corporate Business,Salford Community Leisure Ltd,,
2016-07-05,10166.66,Corporate Business,Salford Royal Nhs Foundation Trust,,
2016-07-05,545.65,Corporate Business,Specialist Computer Centres Plc,,
2016-07-05,560.04,Corporate Business,Specialist Computer Centres Plc,,
2016-07-05,560.04,Corporate Business,Specialist Computer Centres Plc,,
2016-07-05,1091.30,Children's Services,Specialist Computer Centres Plc,,
2016-07-05,1680.12,Children's Services,Specialist Computer Centres Plc,,
2016-07-05,1680.12,Corporate Business,Specialist Computer Centres Plc,,
2016-07-05,3273.91,Corporate Business,Specialist Computer Centres Plc,,
2016-07-05,5456.52,"Community, Health & Social Care",Specialist Computer Centres Plc,,
2016-07-05,6998.00,"Community, Health & Social Care",The Pennine Acute Hospitals,,
2016-07-05,608.40,Corporate Business,Timeware (Uk) Ltd,,
2016-07-05,843.50,Environment and Community Health,Transk9,,
2016-07-05,684.00,Sustainable Regeneration,Transport For Greater Manchester,,
2016-07-05,3121.20,Capital Expenditure,Trinity Mirror Publishing Ltd,,
2016-07-05,3121.20,Capital Expenditure,Trinity Mirror Publishing Ltd,,
2016-07-05,3121.20,Sustainable Regeneration,Trinity Mirror Publishing Ltd,,
2016-07-05,3121.20,Sustainable Regeneration,Trinity Mirror Publishing Ltd,,
2016-07-05,3121.20,Sustainable Regeneration,Trinity Mirror Publishing Ltd,,
2016-07-05,9850.00,Children's Services,Walkden Tuition Centre,,
2016-07-05,961.56,Corporate Business,Whistl Uk Ltd,,
2016-07-06,914.29,Children's Services,After Care (Nw) Ltd,,
2016-07-06,13200.00,Children's Services,After Care (Nw) Ltd,,
2016-07-06,651.28,Corporate Business,Allpay Ltd,,
2016-07-06,8817.38,Corporate Business,Allpay Ltd,,
2016-07-06,18084.96,Children's Services,Alpha Plus Fostering  Ltd,,
2016-07-06,5114.29,Children's Services,Aspire Childcare Ltd,,
2016-07-06,1102.80,Environment and Community Health,Bancroft Amenities Ltd,,
2016-07-06,7330.08,Children's Services,Barnardos North West,,
2016-07-06,577.50,Children's Services,Birtenshaw Hall,,
2016-07-06,8640.00,Children's Services,Birtenshaw Hall,,
