Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
,,,,,
2018-04-02,3540,Service Reform,Adobe Creative Cloud,,
2018-04-03,4852.06,Capital Expenditure,Bgc Brokers Lp,,
2018-04-03,1655.5,Children's Services,Carrington Riding Centre,,
2018-04-03,530.02,Service Reform,Central Power Services Ltd,,
2018-04-03,10065.25,Service Reform,Cfg Law,,
2018-04-03,24572,Service Reform,Forbes Solicitors,,
2018-04-03,5600,Environment and Community Safety,Gap Group Hire Solutions,,
2018-04-03,6666.66,"Community, Health & Social Care",Gmw Mental Health Nhs Ft,,
2018-04-03,149210.27,"Community, Health & Social Care",Gmw Mental Health Nhs Ft,,
2018-04-03,509.46,Environment and Community Safety,Grosvenor Road Primary School,,
2018-04-03,980.82,Capital Expenditure,Icap Europe Limited,,
2018-04-03,1243.67,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2018-04-03,38506.38,Capital Expenditure,Laing O'Rourke Construction North,,
2018-04-03,69106.64,Capital Expenditure,Laing O'Rourke Construction North,,
2018-04-03,9414,Environment and Community Safety,Lk Consult Limited,,
2018-04-03,2016,Children's Services,Manchester Ymca Inc,,
2018-04-03,504.11,Capital Expenditure,Martin Brokers (Uk) Ltd,,
2018-04-03,3600,Service Reform,Me Learning Ltd,,
2018-04-03,602650.16,"Community, Health & Social Care",NHS CCG,,
2018-04-03,1438.12,Children's Services,Non Stop Recruitment,,
2018-04-03,8254.8,Environment and Community Safety,Norseman Direct Ltd,,
2018-04-03,10500,"Community, Health & Social Care",Northgate Public Services (Uk) Ltd,,
2018-04-03,2937.6,Sustainable Regeneration,Reach Publishing Services Ltd,,
2018-04-03,557.05,Environment and Community Safety,Redacted Data,,
2018-04-03,1136.2,Service Reform,Refreshment Systems Ltd,,
2018-04-03,504,Service Reform,Roche Audio Visual,,
2018-04-03,815.48,Children's Services,S & W Tlp (Project Co One) Ltd,,
2018-04-03,1698,Environment and Community Safety,Societe Generale Equipment Fin Ltd,,
2018-04-03,3139.88,Service Reform,Softcat Limited,,
2018-04-03,3953.36,Service Reform,Softcat Limited,,
2018-04-03,11842.66,Service Reform,Softcat Limited,,
