Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2014-03-25,44.42,Community Based Services,CLICK TRAVEL LTD,,
2014-03-31,86.33,Community Based Services,CLICK TRAVEL LTD,,
2014-03-14,33.66,Community Based Services,COMMONWHEELS CIC,,
2014-03-14,247.67,Community Based Services,COMMONWHEELS CIC,,
2014-03-14,2895.00,Community Based Services,TROJAN CONSULTANTS LTD,,
2014-03-17,414.78,Community Based Services,INSIGHT DIRECT UK LTD,,
2014-03-14,500,Community Based Services,WINLATON CENTRE,,
2014-03-14,500,Community Based Services,WINLATON CENTRE,,
2014-03-05,861.75,Community Based Services,COMENSURA LTD,,
2014-03-12,698.72,Community Based Services,COMENSURA LTD,,
2014-03-14,5000.00,Community Based Services,CITY OF NEWCASTLE UPON TYNE,,
2014-03-19,1200.00,Community Based Services,I TO I TRAINING SOLUTIONS,,
2014-03-07,5.54,Community Based Services,CLICK TRAVEL LTD,,
2014-03-07,148.94,Community Based Services,CLICK TRAVEL LTD,,
2014-03-18,127.74,Community Based Services,CLICK TRAVEL LTD,,
2014-03-06,610,Community Based Services,SAFE PARTNERSHIP LIMITED,,
2014-03-19,735,Community Based Services,ARK ASSOCIATES,,
2014-03-06,5000.00,Community Based Services,CITY OF NEWCASTLE UPON TYNE,,
2014-03-19,1215.00,Community Based Services,NORTHUMBRIA POLICE AUTHORITY,,
2014-03-19,2876.00,Community Based Services,SERCO LTD,,
2014-03-21,393.06,Community Based Services,CITY OF NEWCASTLE UPON TYNE,,
2014-03-21,500,Community Based Services,VOCAL LTD,,
2014-03-05,495,Community Based Services,ASSOCIATION OF DIRECTORS OF ADULT SOCIAL SERVICES (ADASS),,
2014-03-05,33.43,Community Based Services,INTERCHANGE NEWS,,
2014-03-31,170.16,Community Based Services,CLICK TRAVEL LTD,,
2014-03-10,32,Community Based Services,STREETCARS,,
2014-03-27,430.08,Community Based Services,INSIGHT DIRECT UK LTD,,
2014-03-19,698.72,Community Based Services,COMENSURA LTD,,
2014-03-26,815.17,Community Based Services,COMENSURA LTD,,
2014-03-14,1200.00,Community Based Services,I TO I TRAINING SOLUTIONS,,
2014-03-19,800,Community Based Services,I TO I TRAINING SOLUTIONS,,
2014-03-19,550,Community Based Services,THE TWISTING DUCKS THEATRE COMPANY,,
2014-03-21,582.5,Community Based Services,NORTH MUSIC TRUST,,
2014-03-28,11427.00,Community Based Services,TYNESIDE WOMENS HEALTH PROJECT,,
2014-03-14,7783.39,Community Based Services,IMPROVEMENT & DEVEL. AGENCY,,
2014-03-18,11286.00,Community Based Services,GATESHEAD HEALTH NHS TRUST,,
2014-03-28,11286.00,Community Based Services,GATESHEAD HEALTH NHS TRUST,,
2014-03-06,610,Community Based Services,NORTHUMBRIA UNIVERSITY,,
2014-03-31,41370.00,Community Based Services,NHS GATESHEAD CCG,,
2014-03-31,570000.00,Community Based Services,NHS GATESHEAD CCG,,
2014-03-24,9400.00,Community Based Services,GATESHEAD PEOPLE,,
2014-03-31,11.19,Community Based Services,CLICK TRAVEL LTD,,
2014-03-19,3435.00,Community Based Services,YOUR VOICE COUNTS,,
2014-03-19,1497.93,Community Based Services,CARERS FEDERATION LTD,,
2014-03-19,1359.55,Community Based Services,CARERS FEDERATION LTD,,
2014-03-19,1298.05,Community Based Services,CARERS FEDERATION LTD,,
2014-03-19,1462.05,Community Based Services,CARERS FEDERATION LTD,,
2014-03-19,9827.50,Community Based Services,NEWCASTLE CVS,,
2014-03-19,3275.84,Community Based Services,NEWCASTLE CVS,,
2014-03-19,3275.83,Community Based Services,NEWCASTLE CVS,,
2014-03-19,3275.83,Community Based Services,NEWCASTLE CVS,,
2014-03-19,1600.43,Community Based Services,CARERS FEDERATION LTD,,
2014-03-19,10000.00,Community Based Services,PALATINE,,
2014-03-07,905,Community Based Services,AV WORKS LTD,,
2014-03-18,1584.60,Community Based Services,HELPING HAND CO (LEDBURY)LTD,,
2014-03-03,2000.00,Community Based Services,HOME GROUP,,
2014-03-03,500,Community Based Services,WINLATON MILL VILLAGE HALL,,
2014-03-03,991,Community Based Services,THE LIGHTHOUSE,,
2014-03-03,3060.00,Community Based Services,FRIENDS OF WINLATON VILLAGE,,
2014-03-03,562.5,Community Based Services,RYTON RUGBY FOOTBALL CLUB LTD,,
2014-03-03,500,Community Based Services,KIBBLESWORTH WELFARE CRICKET CLUB,,
2014-03-19,1671.40,Community Based Services,FRIENDS OF BLAYDON WEST,,
2014-03-19,1152.00,Community Based Services,BIRTLEY COMMUNITY HUB,,
2014-03-19,1152.00,Community Based Services,BIRTLEY COMMUNITY HUB,,
2014-03-19,550,Community Based Services,CHOPWELL LADIES CLUB,,
2014-03-19,1143.16,Community Based Services,GATESHEAD CARERS ASSOC.,,
2014-03-25,900,Community Based Services,PARISH OF BENSHAM GENERAL FUND,,
2014-03-25,2000.00,Community Based Services,1ST WINDY NOOK GIRLS BRIGADE,,
2014-03-25,1200.00,Community Based Services,WREKENTON HARVEST & HELP,,
2014-03-25,514.14,Community Based Services,1ST RYTON SCOUT GROUP,,
2014-03-25,2500.00,Community Based Services,BENSHAM AND SALTWELL ALIVE,,
2014-03-25,850,Community Based Services,GOLDEN OLDIES LUNCH CLUB,,
2014-03-26,800,Community Based Services,WINDY NOOK LOCAL HISTORY SOCIETY,,
2014-03-26,2645.00,Community Based Services,RYTON RUGBY FOOTBALL CLUB LTD,,
2014-03-24,750,Community Based Services,RASKL LTD,,
2014-03-07,40,Community Based Services,VIRGIN MEDIA PAYMENTS LTD,,
2014-03-25,40,Community Based Services,VIRGIN MEDIA PAYMENTS LTD,,
2014-03-11,277.77,Community Based Services,BRITISH GAS TRADING LTD,,
2014-03-11,319.88,Community Based Services,BRITISH GAS TRADING LTD,,
2014-03-25,513.31,Community Based Services,FURNISHING SERVICE LTD,,
2014-03-25,513.31,Community Based Services,FURNISHING SERVICE LTD,,
2014-03-31,730,Community Based Services,GREGORY'S CARPETS,,
2014-03-21,355,Community Based Services,VIRGIN MEDIA PAYMENTS LTD,,
2014-03-21,7,Community Based Services,VIRGIN MEDIA PAYMENTS LTD,,
2014-03-25,1665.00,Community Based Services,VIRGIN MEDIA PAYMENTS LTD,,
2014-03-25,12.63,Community Based Services,BRITISH TELECOM,,
2014-03-19,100279.39,Community Based Services,NORTHERN HOUSING CONSORTIUM LTD,,
2014-03-31,3621.11,Community Based Services,DESK TOP PUBLISHING GROUP,,
2014-03-04,12.63,Community Based Services,BRITISH TELECOM,,
2014-03-04,12.63,Community Based Services,BRITISH TELECOM,,
2014-03-04,12.63,Community Based Services,BRITISH TELECOM,,
2014-03-07,1665.00,Community Based Services,VIRGIN MEDIA PAYMENTS LTD,,
2014-03-18,12.63,Community Based Services,BRITISH TELECOM,,
