Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-06-02,4.39,Children and Young People's Services-Childrens Care Services,A AND J NEWS AND POST OFF,,
2021-07-29,23.18,Communities & Service Support (obsolete)-Green Space and Street Scene,A One Tools and Fixings (,,
2021-04-20,3.28,Communities & Service Support (obsolete)-Libraries Info & Tourism,AB* ABEBOOKS.UK IOMFKD,,
2021-04-20,3.28,Communities & Service Support (obsolete)-Libraries Info & Tourism,AB* ABEBOOKS.UK IOMFMT,,
2021-08-25,470.00,Economy and Environment (obsolete)-Housing Services,AIRBNB * HMHMESEDC8,,
2021-07-12,3.00,Children and Young People's Services-Childrens Care Services,AIRTIME HALIFAX,,
2021-07-10,5.00,Children and Young People's Services-Childrens Care Services,AIRTIME HALIFAX,,
2021-07-10,4.05,Children and Young People's Services-Childrens Care Services,AIRTIME HALIFAX,,
2021-07-10,8.20,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2021-07-13,7.47,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2021-07-05,61.09,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2021-06-14,99.95,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2021-07-19,0.85,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2021-06-16,25.93,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2021-08-03,6.62,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 43 779,,
2021-08-16,11.66,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 43 779,,
2021-09-06,15.24,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 43 779,,
2021-07-28,69.80,Children and Young People's Services-Childrens Care Services,ALDI 60 779,,
2021-06-30,52.11,Economy and Environment (obsolete)-Transport Services,ALM ELECTRICAL SOLUTIONS,,
2021-07-20,75.00,Economy and Environment (obsolete)-Transport Services,ALTERNATE,,
