Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-11-09,420.00,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Dura-Sport (Leisure Care) Ltd,,
2021-11-24,2497.89,Adult Services and Wellbeing-Adult Health & Social Care,2021:09D  Dementia,,
2021-11-24,17978.96,Adult Services and Wellbeing-Adult Health & Social Care,2021:09FTIFrailty And/Or Temporary Illness,,
2021-11-24,27378.12,Adult Services and Wellbeing-Adult Health & Social Care,2021:09LD Learning Disabilities,,
2021-11-24,16108.00,Adult Services and Wellbeing-Adult Health & Social Care,2021:09OV Other Vulnerable People,,
2021-11-24,14471.08,Adult Services and Wellbeing-Adult Health & Social Care,2021:09PD Physically Disabled,,
2021-11-24,19457.00,Adult Services and Wellbeing-Adult Health & Social Care,2021:10D  Dementia,,
2021-11-24,132516.50,Adult Services and Wellbeing-Adult Health & Social Care,2021:10FTIFrailty And/Or Temporary Illness,,
2021-11-24,9730.64,Adult Services and Wellbeing-Adult Health & Social Care,2021:10HI Hearing Impairment,,
2021-11-24,412715.74,Adult Services and Wellbeing-Adult Health & Social Care,2021:10LD Learning Disabilities,,
2021-11-24,20843.21,Adult Services and Wellbeing-Adult Health & Social Care,2021:10MH Mental Health (Except Dementia),,
2021-11-24,62994.99,Adult Services and Wellbeing-Adult Health & Social Care,2021:10OV Other Vulnerable People,,
2021-11-24,274831.72,Adult Services and Wellbeing-Adult Health & Social Care,2021:10PD Physically Disabled,,
2021-11-24,1758.90,Adult Services and Wellbeing-Adult Health & Social Care,2021:10SM Substance Misuse,,
2021-11-24,11114.36,Adult Services and Wellbeing-Adult Health & Social Care,2021:10VI Visual Impairment,,
2021-11-16,22.50,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2021-11-16,124.57,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2021-11-16,179.86,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2021-11-16,123.90,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
