Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-03-10,51.96,Communities & Service Support (obsolete)-Museums & Arts,123 REG R/T,,
2019-03-26,3.00,Children and Young People's Services-Schools and Children's Services - Non-School,3C_*CALDERDALE AND HUDDE,,
2019-03-26,22.00,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,A ONE TOOL & FIXING LT,,
2019-03-13,56.60,Adult Services and Wellbeing-Adult Health & Social Care,A ONE TOOL & FIXING LT,,
2019-02-20,26.61,Communities & Service Support (obsolete)-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2019-02-05,196.00,Communities & Service Support (obsolete)-Safer Cleaner Greener,ABRAM PULMAN & SONS LTD,,
2019-03-12,80.78,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-12,11.63,Children and Young People's Services-Children and Young People's Serv - Central Depts.,ALDI 15 779,,
2019-03-04,70.38,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-07,19.12,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-25,97.03,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-02-28,63.25,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-04,72.77,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-25,80.62,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-11,77.08,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-14,116.38,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-11,23.02,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-14,71.08,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-14,3.44,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2019-03-05,25.17,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 15 779,,
2019-03-05,12.75,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 15 779,,
2019-03-12,24.52,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 15 779,,
2019-03-12,37.91,Adult Services and Wellbeing-Adult Health & Social Care,ALDI 15 779,,
