Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-10-11,34915.00,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,OccupEye Ltd,,
2021-10-27,3844.24,Adult Services and Wellbeing-Adult Health & Social Care,2021:08D  Dementia,,
2021-10-27,17320.77,Adult Services and Wellbeing-Adult Health & Social Care,2021:08FTIFrailty And/Or Temporary Illness,,
2021-10-27,27378.12,Adult Services and Wellbeing-Adult Health & Social Care,2021:08LD Learning Disabilities,,
2021-10-27,16108.00,Adult Services and Wellbeing-Adult Health & Social Care,2021:08OV Other Vulnerable People,,
2021-10-27,14471.08,Adult Services and Wellbeing-Adult Health & Social Care,2021:08PD Physically Disabled,,
2021-10-27,17221.00,Adult Services and Wellbeing-Adult Health & Social Care,2021:09D  Dementia,,
2021-10-27,118234.69,Adult Services and Wellbeing-Adult Health & Social Care,2021:09FTIFrailty And/Or Temporary Illness,,
2021-10-27,9730.64,Adult Services and Wellbeing-Adult Health & Social Care,2021:09HI Hearing Impairment,,
2021-10-27,303974.82,Adult Services and Wellbeing-Adult Health & Social Care,2021:09LD Learning Disabilities,,
2021-10-27,20867.01,Adult Services and Wellbeing-Adult Health & Social Care,2021:09MH Mental Health (Except Dementia),,
2021-10-27,57179.28,Adult Services and Wellbeing-Adult Health & Social Care,2021:09OV Other Vulnerable People,,
2021-10-27,257696.77,Adult Services and Wellbeing-Adult Health & Social Care,2021:09PD Physically Disabled,,
2021-10-27,12380.80,Adult Services and Wellbeing-Adult Health & Social Care,2021:09VI Visual Impairment,,
2021-10-15,278.00,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-15,1134.00,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-15,1248.20,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-15,12533.00,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-15,294.00,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-25,1748.00,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-25,2498.50,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-25,3284.20,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-25,14515.50,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-25,539.00,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2021-10-08,840.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2021-10-08,60.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2021-10-05,2089.80,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2021-10-05,3005.70,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2021-10-05,3087.40,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2021-10-05,10363.00,-,AHR Building Consultancy Limited,,
2021-10-05,12497.63,-,AHR Building Consultancy Limited,,
2021-10-12,1837.50,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2021-10-13,2695.00,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,AHR Building Consultancy Limited,,
2021-10-18,587.00,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2021-10-18,2240.00,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2021-10-08,1456.25,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2021-10-08,940.68,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2021-10-20,1596.00,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2021-10-22,9567.75,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,APA Concrete Repairs,,
2021-10-05,529.17,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2021-10-05,529.17,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2021-10-11,526.62,Children and Young People's Services-Childrens Care Services,ARGOS LTD,,
2021-10-04,86209.24,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2021-10-04,83771.20,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2021-10-04,82179.55,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2021-10-26,93049.54,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2021-10-26,82099.71,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2021-10-28,896.70,Children and Young People's Services-Childrens Services Unit,Abbey Park Primary Academy,,
2021-10-12,2266.48,Adult Services and Wellbeing-Adult Health & Social Care,Acacia Care (Nottingham) Ltd,,
2021-10-12,-450.92,Adult Services and Wellbeing-Adult Health & Social Care,Acacia Care (Nottingham) Ltd,,
2021-10-01,1570.00,Adult Services and Wellbeing-Adult Health & Social Care,Accora Ltd,,
2021-10-05,1767.00,Adult Services and Wellbeing-Adult Health & Social Care,Accora Ltd,,
2021-10-15,2240.00,Adult Services and Wellbeing-Adult Health & Social Care,Accora Ltd,,
2021-10-21,2299.00,Adult Services and Wellbeing-Adult Health & Social Care,Accora Ltd,,
2021-10-25,6194.91,Communities & Service Support (obsolete)-Green Space and Street Scene,Acorn Analytical Services Ltd,,
2021-10-11,515.98,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Limited re Meadowcroft,,
2021-10-18,12041.36,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Limited re Meadowcroft,,
2021-10-18,8746.50,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Limited re Meadowcroft,,
2021-10-21,19356.00,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2021-10-21,23685.00,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2021-10-05,540.28,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active Social Care Ltd,,
2021-10-05,540.28,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active Social Care Ltd,,
2021-10-05,540.28,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active Social Care Ltd,,
2021-10-05,1360.37,Adult Services and Wellbeing-Adult Health & Social Care,Active Social Care Ltd,,
2021-10-18,540.28,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active Social Care Ltd,,
2021-10-18,540.28,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active Social Care Ltd,,
2021-10-18,1360.37,Adult Services and Wellbeing-Adult Health & Social Care,Active Social Care Ltd,,
2021-10-20,1360.37,Adult Services and Wellbeing-Adult Health & Social Care,Active Social Care Ltd,,
2021-10-29,540.28,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active Social Care Ltd,,
2021-10-12,1477.58,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2021-10-12,762.89,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2021-10-12,3082.30,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2021-10-11,10.00,Economy and Environment (obsolete)-Regeneration - Capital,Addleshaw Goddard LLP,,
2021-10-11,6.55,Economy and Environment (obsolete)-Regeneration - Capital,Addleshaw Goddard LLP,,
2021-10-11,56.88,Economy and Environment (obsolete)-Regeneration - Capital,Addleshaw Goddard LLP,,
2021-10-11,3087.00,Economy and Environment (obsolete)-Regeneration - Capital,Addleshaw Goddard LLP,,
2021-10-12,-309.60,Adult Services and Wellbeing-Adult Health & Social Care,Aden House Ltd T/A Aden Mount Nursing Home,,
2021-10-12,3081.24,Adult Services and Wellbeing-Adult Health & Social Care,Aden House Ltd T/A Aden Mount Nursing Home,,
2021-10-12,-608.80,Adult Services and Wellbeing-Adult Health & Social Care,Aden View Care Home,,
2021-10-12,2298.00,Adult Services and Wellbeing-Adult Health & Social Care,Aden View Care Home,,
2021-10-04,2276.00,Children and Young People's Services-Childrens Care Services,Advanced Child Care Assessments Ltd,,
2021-10-12,2880.24,Adult Services and Wellbeing-Adult Health & Social Care,Advinia Care Homes Ltd Re West Ridings Care Home,,
2021-10-08,2325.58,Adult Services and Wellbeing-Adult Health & Social Care,Age Uk Calderdale & Kirklees,,
2021-10-12,3244.85,Adult Services and Wellbeing-Adult Health & Social Care,Age Uk Calderdale & Kirklees,,
2021-10-12,6250.00,Adult Services and Wellbeing-Adult Health & Social Care,Age Uk Calderdale & Kirklees,,
2021-10-12,3244.85,Adult Services and Wellbeing-Adult Health & Social Care,Age Uk Calderdale & Kirklees,,
2021-10-12,12925.85,Adult Services and Wellbeing-Adult Health & Social Care,Age Uk Calderdale & Kirklees,,
2021-10-21,8159.00,Economy and Environment (obsolete)-Economy and Investment,Alcium Software Ltd,,
2021-10-29,362.15,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Alison Black Ltd trading as Sportmax,,
2021-10-29,112.70,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Alison Black Ltd trading as Sportmax,,
2021-10-20,74101.00,Children and Young People's Services-Education,All Saints CE(VA) J&I School,,
2021-10-12,2245.88,Adult Services and Wellbeing-Adult Health & Social Care,All Saints Care Ltd Re The Gateway Respite,,
2021-10-12,-585.80,Adult Services and Wellbeing-Adult Health & Social Care,All Saints Care Ltd Re The Gateway Respite,,
2021-10-18,10690.00,Economy and Environment (obsolete)-Regeneration - Capital,Alliance Leisure Services Ltd,,
2021-10-20,486.28,Communities & Service Support (obsolete)-Green Space and Street Scene,Allstar Business Solutions Ltd,,
2021-10-11,3250.00,Economy and Environment (obsolete)-Planning & Building Control,Alyn Nicholls,,
2021-10-20,15922.00,Adult Services and Wellbeing-Adult Health & Social Care,Alzheimers Society,,
2021-10-07,1300.00,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-12,720.90,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-12,830.40,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-12,1024.40,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-14,945.60,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-14,567.38,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-19,422.18,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-25,614.15,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-25,692.00,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-25,968.80,Adult Services and Wellbeing-Adult Health & Social Care,Ambito Care & Education,,
2021-10-12,18283.92,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Hanover Group Re Springfield House,,
2021-10-12,-3291.24,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Hanover Group Re Springfield House,,
2021-10-05,5996.02,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Trust,,
2021-10-12,-23419.01,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Trust,,
2021-10-12,26628.50,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Trust,,
2021-10-12,-16584.88,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Trust,,
2021-10-12,21657.72,Adult Services and Wellbeing-Adult Health & Social Care,Anchor Trust,,
