Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2022-04-27,4101.36,Adult Services and Wellbeing-Adult Health & Social Care,Achieve Together Ltd,,
2022-04-27,-438.80,Adult Services and Wellbeing-Adult Health & Social Care,Achieve Together Ltd,,
2022-04-11,39248.00,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,OccupEye Ltd,,
2022-04-12,2147.68,Adult Services and Wellbeing-Adult Health & Social Care,2022:01D  Dementia,,
2022-04-12,15499.80,Adult Services and Wellbeing-Adult Health & Social Care,2022:01FTIFrailty And/Or Temporary Illness,,
2022-04-12,103465.47,Adult Services and Wellbeing-Adult Health & Social Care,2022:01LD Learning Disabilities,,
2022-04-12,16134.94,Adult Services and Wellbeing-Adult Health & Social Care,2022:01OV Other Vulnerable People,,
2022-04-12,11519.34,Adult Services and Wellbeing-Adult Health & Social Care,2022:01PD Physically Disabled,,
2022-04-12,18471.85,Adult Services and Wellbeing-Adult Health & Social Care,2022:02D  Dementia,,
2022-04-12,145941.16,Adult Services and Wellbeing-Adult Health & Social Care,2022:02FTIFrailty And/Or Temporary Illness,,
2022-04-12,38711.92,Adult Services and Wellbeing-Adult Health & Social Care,2022:02HI Hearing Impairment,,
2022-04-12,391585.15,Adult Services and Wellbeing-Adult Health & Social Care,2022:02LD Learning Disabilities,,
2022-04-12,62037.38,Adult Services and Wellbeing-Adult Health & Social Care,2022:02MH Mental Health (Except Dementia),,
2022-04-12,151289.19,Adult Services and Wellbeing-Adult Health & Social Care,2022:02OV Other Vulnerable People,,
2022-04-12,290910.26,Adult Services and Wellbeing-Adult Health & Social Care,2022:02PD Physically Disabled,,
2022-04-12,12149.86,Adult Services and Wellbeing-Adult Health & Social Care,2022:02VI Visual Impairment,,
2022-04-26,500.00,Communities & Service Support (obsolete)-Community Safety & Support,35th Halifax All Saints Scout Troop,,
2022-04-19,945.00,Children and Young People's Services-Childrens Services Unit,3Corners,,
2022-04-11,6250.00,Communities & Service Support (obsolete)-Museums & Arts,485 Graphics LLP,,
2022-04-11,190.00,Communities & Service Support (obsolete)-Museums & Arts,485 Graphics LLP,,
2022-04-11,2250.00,Communities & Service Support (obsolete)-Museums & Arts,485 Graphics LLP,,
2022-04-28,670.00,Communities & Service Support (obsolete)-Museums & Arts,485 Graphics LLP,,
2022-04-11,2233.04,Adult Services and Wellbeing-Adult Health & Social Care,A E Bussy trading as AHSL Care at Home.,,
2022-04-11,1796.65,Adult Services and Wellbeing-Adult Health & Social Care,A E Bussy trading as AHSL Care at Home.,,
2022-04-26,5251.59,Adult Services and Wellbeing-Adult Health & Social Care,A E Bussy trading as AHSL Care at Home.,,
2022-04-01,420.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,600.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,894.50,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,1305.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,700.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,1650.00,Children and Young People's Services-Childrens Care Services,A1 GW Cars,,
2022-04-01,300.00,Children and Young People's Services-Childrens Care Services,A1 GW Cars,,
2022-04-01,1050.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,980.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,560.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,516.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,445.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-01,1350.00,Economy and Environment (obsolete)-Transport Services,A1 GW Cars,,
2022-04-07,575.00,Adult Services and Wellbeing-Adult Health & Social Care,A1 Risk Solutions Ltd,,
2022-04-25,440.00,Economy and Environment (obsolete)-Transport Services,A1 Ziggys Ltd,,
2022-04-25,1364.00,Economy and Environment (obsolete)-Transport Services,A1 Ziggys Ltd,,
2022-04-25,598.00,Economy and Environment (obsolete)-Transport Services,A1 Ziggys Ltd,,
2022-04-25,1000.00,Economy and Environment (obsolete)-Transport Services,A1 Ziggys Ltd,,
2022-04-25,1188.00,Economy and Environment (obsolete)-Transport Services,A1 Ziggys Ltd,,
2022-04-25,1012.00,Economy and Environment (obsolete)-Transport Services,A1 Ziggys Ltd,,
2022-04-01,2740.00,Children and Young People's Services-Children and Young People's Serv - Central Depts.,ADCS Ltd,,
2022-04-11,4433.30,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2022-04-28,2200.00,Economy and Environment (obsolete)-Regeneration - Capital,AHR Building Consultancy Limited,,
