Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-07-01,71603.00,CABINET OFFICE,TREASURER TO THE QUEEN,,
2015-07-01,28086.86,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-01,37720.87,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-01,38681.66,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-01,84240.06,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-01,104853.54,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-02,71169.00,CABINET OFFICE,BIS DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,,
2015-07-02,129516.00,CABINET OFFICE,BIS DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,,
2015-07-02,25500.00,CABINET OFFICE,SYSTEM ASSOCIATES LTD,,
2015-07-02,29465.00,CABINET OFFICE,KAINOS SOFTWARE LTD,,
2015-07-02,79842.30,CABINET OFFICE,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,,
2015-07-02,124194.00,CABINET OFFICE,BIS DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,,
2015-07-03,3011894.49,CABINET OFFICE,MYCSP LTD,,
2015-07-03,89595.83,CABINET OFFICE,HM TREASURY,,
2015-07-03,29164.75,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2015-07-03,51738.68,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2015-07-03,579554.98,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2015-07-03,64859.00,CABINET OFFICE,ERNST & YOUNG LLP,,
2015-07-03,28383.73,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-03,26248.20,CABINET OFFICE,ODGERS RAY & BERNDTSON,,
2015-07-03,57197.98,Crown Commercial Service,Treasury Solicitors,,
2015-07-03,159165.90,CABINET OFFICE,J KING NORFOLK COORDINATION LTD,,
2015-07-03,27300.00,CABINET OFFICE,ANAPLAN LTD,,
2015-07-03,36185.47,Crown Commercial Service,Cofely,,
2015-07-06,35534.80,CABINET OFFICE,METHODS DIGITAL LTD,,
2015-07-06,50126.49,CABINET OFFICE,MITIE BUSINESS SERVICES LTD,,
2015-07-06,33403.54,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-06,37850.70,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-06,727594.92,CABINET OFFICE,FUJITSU SERVICES,,
2015-07-06,125484.69,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2015-07-07,1220066.25,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2015-07-08,25500.00,CABINET OFFICE,KINGS COLLEGE LONDON,,
2015-07-08,62257.02,CABINET OFFICE,RISUAL LTD,,
2015-07-08,26712.00,CABINET OFFICE,CLOUD TECHNOLOGY SOLUTIONS LTD,,
2015-07-08,32595.00,CABINET OFFICE,CLOUD TECHNOLOGY SOLUTIONS LTD,,
2015-07-08,49440.00,CABINET OFFICE,DE VERE VENUES GROUP LTD,,
2015-07-09,30690.00,CABINET OFFICE,GREEN PARK INTERIM AND EXECUTIVE LTD,,
2015-07-10,107212.23,CABINET OFFICE,LANARKSHIRE VALUATION JOINT BOARD,,
2015-07-10,30825.60,CABINET OFFICE,GREEN PARK INTERIM AND EXECUTIVE LTD,,
2015-07-10,84000.00,CABINET OFFICE,TRIAD GROUP PLC,,
2015-07-10,31320.00,CABINET OFFICE,RETHINK RECRUITMENT SOLUTIONS LTD,,
2015-07-10,74491.20,CABINET OFFICE,LONDON BOROUGH OF CAMDEN,,
2015-07-10,33214.80,CABINET OFFICE,BATES WELLS & BRAITHWAITE,,
2015-07-13,127500.00,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2015-07-13,26365.51,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,28249.99,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,27998.85,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,32484.56,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,42041.22,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,64124.31,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,68559.14,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-13,64397.50,CABINET OFFICE,MISCO COMPUTER SUPPLIES LTD,,
2015-07-14,214500.00,CABINET OFFICE,ORDNANCE SURVEY,,
2015-07-14,67705.00,CABINET OFFICE,THOUGHTWORKS LTD,,
2015-07-14,26481.46,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-14,31200.56,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-07-14,88831.82,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
