Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2012-04-03,31940.30,Central Office of Information,TMP Worldwide Ltd,,
2012-04-03,42202.74,Central Office of Information,M4C,,
2012-04-03,64816.00,Central Office of Information,Public Relations UK Ltd.,,
2012-04-03,92352.00,Central Office of Information,Because Experiential Marketing,,
2012-04-03,36531.93,Central Office of Information,M4C,,
2012-04-03,81628.00,Central Office of Information,Howitt Ltd,,
2012-04-03,198216.00,Central Office of Information,Howitt Ltd,,
2012-04-03,124146.14,Central Office of Information,Howitt Ltd,,
2012-04-03,80903.30,Central Office of Information,Howitt Ltd,,
2012-04-03,23419.04,Central Office of Information,Howitt Ltd,,
2012-04-03,30499.31,Central Office of Information,Howitt Ltd,,
2012-04-03,21085.22,Central Office of Information,M4C,,
2012-04-03,24720.75,Central Office of Information,M4C,,
2012-04-03,69407.22,Central Office of Information,M4C,,
2012-04-03,99756.37,Central Office of Information,M4C,,
2012-04-03,21182.07,Central Office of Information,M4C,,
2012-04-03,57952.68,Central Office of Information,M4C,,
2012-04-03,20846.24,Central Office of Information,M4C,,
2012-04-03,73449.92,Central Office of Information,The Listening Company Ltd,,
2012-04-03,31063.27,Central Office of Information,M4C,,
2012-04-03,23465.52,Central Office of Information,M4C,,
2012-04-03,22605.00,Central Office of Information,TNS-BMRB,,
2012-04-03,58297.72,Central Office of Information,M4C,,
2012-04-03,34509.11,Central Office of Information,M4C,,
2012-04-03,70860.51,Central Office of Information,M4C,,
2012-04-03,51900.00,Central Office of Information,BMG Research,,
2012-04-03,31056.00,Central Office of Information,GfK NOP Ltd,,
2012-04-03,50425.56,Central Office of Information,Howitt Ltd,,
2012-04-03,50022.92,Central Office of Information,Howitt Ltd,,
2012-04-03,67704.53,Central Office of Information,Howitt Ltd,,
2012-04-03,23245.00,Central Office of Information,Kitcatt Nohr Alexander Shaw Ltd,,
2012-04-03,36161.71,Central Office of Information,M4C,,
2012-04-03,66529.75,Central Office of Information,M4C,,
2012-04-03,28250.71,Central Office of Information,M4C,,
2012-04-03,29731.59,Central Office of Information,M4C,,
2012-04-03,85627.79,Central Office of Information,M4C,,
2012-04-03,39069.21,Central Office of Information,M4C,,
2012-04-03,25000.00,Central Office of Information,Ipsos MORI,,
2012-04-03,161037.17,Central Office of Information,M4C,,
2012-04-03,26851.31,Central Office of Information,M4C,,
2012-04-03,27470.00,Central Office of Information,Partners Andrews Aldridge Limited,,
2012-04-03,37525.67,Central Office of Information,M4C,,
2012-04-03,95913.76,Central Office of Information,M4C,,
2012-04-03,95045.64,Central Office of Information,M4C,,
2012-04-03,40283.12,Central Office of Information,M4C,,
2012-04-03,141402.55,Central Office of Information,M4C,,
2012-04-03,37265.45,Central Office of Information,M4C,,
2012-04-11,74994.00,Central Office of Information,Publicis Ltd,,
2012-04-11,42689.43,Central Office of Information,TMP Worldwide Ltd,,
2012-04-11,71643.76,Central Office of Information,23 RED Ltd,,
2012-04-11,37650.00,Central Office of Information,TNS-BMRB,,
2012-04-11,22000.00,Central Office of Information,TNS-BMRB,,
2012-04-11,21293.00,Central Office of Information,EMO Ltd,,
2012-04-11,23712.00,Central Office of Information,Ipsos MORI,,
2012-04-11,64415.00,Central Office of Information,Ipsos MORI,,
2012-04-11,77423.75,Central Office of Information,Inventures - Capita Symonds,,
2012-04-11,22000.00,Central Office of Information,Binary Vision Ltd,,
2012-04-11,22200.00,Central Office of Information,Cragg Ross & Dawson Ltd,,
2012-04-11,39075.00,Central Office of Information,TNS-BMRB,,
2012-04-17,336698.71,Central Office of Information,M4C,,
2012-04-17,27196.74,Central Office of Information,M&C Saatchi Ltd,,
2012-04-17,524226.36,Central Office of Information,M4C,,
2012-04-17,166354.43,Central Office of Information,M4C,,
2012-04-17,20851.69,Central Office of Information,M4C,,
2012-04-17,40161.17,Central Office of Information,M4C,,
2012-04-17,466120.52,Central Office of Information,M4C,,
2012-04-17,23616.00,Central Office of Information,Radley Yelder,,
2012-04-17,592946.76,Central Office of Information,M4C,,
2012-04-17,189451.85,Central Office of Information,M4C,,
2012-04-17,348614.10,Central Office of Information,M4C,,
2012-04-17,66861.00,Central Office of Information,Ancient House Press Plc,,
2012-04-17,30000.00,Central Office of Information,Ipsos MORI,,
2012-04-17,210783.07,Central Office of Information,M4C,,
2012-04-17,176863.34,Central Office of Information,M4C,,
2012-04-17,21750.00,Central Office of Information,Ipsos MORI,,
2012-04-17,65236.05,Central Office of Information,M4C,,
2012-04-17,342842.37,Central Office of Information,M4C,,
2012-04-17,42570.47,Central Office of Information,M4C,,
2012-04-17,30000.00,Central Office of Information,M4C,,
2012-04-17,23049.00,Central Office of Information,Mediacom,,
2012-04-17,38000.00,Central Office of Information,The Listening Company Ltd,,
2012-04-17,56017.45,Central Office of Information,Royal Mail,,
2012-04-17,357641.46,Central Office of Information,M4C,,
2012-04-17,22612.04,Central Office of Information,M4C,,
2012-04-17,116988.69,Central Office of Information,M4C,,
2012-04-17,103019.90,Central Office of Information,M4C,,
SME,,WC1X 8RX,,,
SME,,WC1X 8RX,,,
