Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2012-04-02,41181.19,Cabinet Office,SPECIALIST COMPUTER CENTRES PLC,,
2012-04-02,350490.00,Cabinet Office,ECOVERT FM LTD,,
2012-04-02,303530.00,Cabinet Office,LONDON BOROUGH OF CAMDEN,,
2012-04-02,35983.20,Cabinet Office,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,,
2012-04-02,33652.57,Cabinet Office,DWP,,
2012-04-02,51784.62,Cabinet Office,PARITY SOLUTIONS LTD,,
2012-04-02,89573.73,Cabinet Office,NATIONAL CENTRE FOR SOCIAL RESEARCH,,
2012-04-02,74688.00,Cabinet Office,KPMG LLP,,
2012-04-03,133725.82,Cabinet Office,ECOVERT FM LTD,,
2012-04-03,71911.00,Cabinet Office,TREASURER TO THE QUEEN,,
2012-04-04,35258.57,Cabinet Office,SECURITY SERVICES GROUP,,
2012-04-04,86008.98,Cabinet Office,BYTES SOFTWARE SERVICES,,
2012-04-04,50211.11,Cabinet Office,ECOVERT FM LTD,,
2012-04-04,109584.00,Cabinet Office,ECOVERT FM LTD,,
2012-04-04,52450.45,Cabinet Office,CESG,,
2012-04-04,72034.34,Cabinet Office,ECOVERT FM LTD,,
2012-04-04,56337.12,Cabinet Office,CAPITA RESOURCING LTD,,
2012-04-04,38630.39,Cabinet Office,ECOVERT FM LTD,,
2012-04-04,172308.08,Cabinet Office,ECOVERT FM LTD,,
2012-04-04,51578.50,Cabinet Office,GREATER LONDON LIEUTENANCY,,
2012-04-04,36910.00,Cabinet Office,WEST MIDLANDS LIEUTENANCY,,
2012-04-04,30658.50,Cabinet Office,GREATER MANCHESTER LIEUTENANCY,,
2012-04-04,30106.25,Cabinet Office,MERSEYSIDE LIEUTENANCY,,
2012-04-04,500000.00,Cabinet Office,MAPELEY ACQUISITION CO HERCULES LTD,,
2012-04-04,29104.25,Cabinet Office,LORD LIEUTENANT OF WEST YORKSHIRE,,
2012-04-04,61089.00,Cabinet Office,MINISTRY OF DEFENCE,,
2012-04-04,333166.00,Cabinet Office,FUJITSU SERVICES,,
2012-04-04,79911.16,Cabinet Office,CAPITA RESOURCING LTD,,
2012-04-04,50728.28,Cabinet Office,CESG,,
2012-04-04,149940.00,Cabinet Office,OPEN KNOWLEDGE FOUNDATION,,
2012-04-04,42000.00,Cabinet Office,CSC COMPUTER SCIENCES LTD,,
2012-04-04,126945.00,Cabinet Office,SOCIAL INVESTMENT BUSINESS,,
2012-04-04,506800.00,Cabinet Office,FUJITSU SERVICES,,
2012-04-04,42700.00,Cabinet Office,FUJITSU SERVICES,,
2012-04-04,280278.89,Cabinet Office,VERE VENUES,,
2012-04-05,65964.95,Cabinet Office,ECOVERT FM LTD,,
2012-04-05,60511.33,Cabinet Office,ECOVERT FM LTD,,
2012-04-05,290845.50,Cabinet Office,AIRSCAPE LTD,,
2012-04-05,759789.60,Cabinet Office,ECOVERT FM LTD,,
2012-04-05,271105.16,Cabinet Office,ECOVERT FM LTD,,
2012-04-05,103753.58,Cabinet Office,ECOVERT FM LTD,,
2012-04-05,74911.55,Cabinet Office,ECOVERT FM LTD,,
2012-04-05,34884.23,Cabinet Office,CAPITA RESOURCING LTD,,
2012-04-05,80013.86,Cabinet Office,CAPITA RESOURCING LTD,,
2012-04-05,98642.00,Cabinet Office,BIG LOTTERY FUND,,
2012-04-05,40612.68,Government Procurement Service,Global Crossing,,
2012-04-10,25010.00,Cabinet Office,IPSOS MORI LTD,,
2012-04-10,58457.47,Cabinet Office,ECOVERT FM LTD,,
2012-04-10,36874.00,Cabinet Office,CEDAR GROUP,,
2012-04-10,2104054.64,Cabinet Office,HM TREASURY,,
2012-04-10,791061.23,Cabinet Office,FUJITSU SERVICES,,
2012-04-10,31680.00,Cabinet Office,OPEN KNOWLEDGE FOUNDATION,,
2012-04-10,57895.00,Cabinet Office,NOTTINGHAM TRENT UNIVERSITY,,
2012-04-10,137644.75,Government Procurement Service,Global Crossing,,
2012-04-11,110887.59,Cabinet Office,BT GLOBAL SERVICES.,,
2012-04-11,30000.00,Cabinet Office,CHESHIRE LOCAL RESILIENCE FORUM,,
2012-04-11,30000.00,Cabinet Office,MARTIN DAWES SOLUTIONS LTD,,
2012-04-11,101423.78,Cabinet Office,SERCO CONSULTING,,
2012-04-11,44012.66,Cabinet Office,WESTMINSTER CITY COUNCIL,,
2012-04-11,358500.00,Cabinet Office,WESTMINSTER CITY COUNCIL,,
2012-04-11,1525461.31,Cabinet Office,WESTMINSTER CITY COUNCIL,,
2012-04-11,37343.86,Cabinet Office,CIMEX MEDIA LTD,,
2012-04-11,607060.00,Cabinet Office,WESTMINSTER CITY COUNCIL,,
2012-04-11,423030.00,Cabinet Office,WESTMINSTER CITY COUNCIL,,
2012-04-11,102463.71,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2012-04-11,28647.07,Cabinet Office,GOVERNMENT PROCUREMENT SERVICE,,
2012-04-11,105176.67,Cabinet Office,OXFORD SAID BUSINESS SCHOOL LTD,,
2012-04-11,31165.75,Cabinet Office,ORC INTERNATIONAL LIMITED,,
2012-04-11,133148.71,Cabinet Office,TREASURY SOLICITOR TSOL,,
2012-04-12,45000.00,Cabinet Office,CYBER SECURITY CHALLENGE UK LTD,,
2012-04-12,131873.16,Cabinet Office,HM TREASURY,,
2012-04-13,59510.29,Cabinet Office,ECOVERT FM LTD,,
2012-04-13,35774.72,Cabinet Office,ECOVERT FM LTD,,
2012-04-13,25799.85,Cabinet Office,LEXIS NEXIS BUTTERWORTHS,,
2012-04-13,94073.25,Cabinet Office,MITIE MANAGED SERVICES LTD,,
2012-04-13,48911.10,Cabinet Office,MITIE MANAGED SERVICES LTD,,
2012-04-13,63666.00,Cabinet Office,DWP,,
2012-04-13,205783.20,Cabinet Office,FUJITSU SERVICES,,
2012-04-13,63787.24,Cabinet Office,CAPITA RESOURCING LTD,,
2012-04-13,40548.00,Cabinet Office,SERCO LTD,,
2012-04-16,912000.00,Cabinet Office,CIVIL SERVICE SPORTS COUNCIL,,
2012-04-16,158703.00,Cabinet Office,CIVIL SERVICE RETIREMENT FELLOWSHIP,,
2012-04-16,28417.35,Cabinet Office,RICOH UK LTD,,
2012-04-17,236512.97,Cabinet Office,PRICEWATERHOUSE COOPERS,,
2012-04-17,75392.17,Cabinet Office,AON HEWITT,,
2012-04-18,65230.25,Cabinet Office,SLAUGHTER & MAY,,
2012-04-18,49060.00,Cabinet Office,FUJITSU SERVICES,,
2012-04-18,1043738.95,Cabinet Office,DE VERE VENUES,,
2012-04-18,86624.86,Cabinet Office,RICOH UK LTD,,
2012-04-18,127122.17,Government Procurement Service,Treasury Solicitors,,
2012-04-18,62983.99,Government Procurement Service,Cofely,,
2012-04-18,39298.75,Government Procurement Service,Cofely,,
2012-04-19,40109.59,Cabinet Office,RICOH UK LTD,,
